"BZ3 Nonlinear Vehicle Dynamics Simulation SR= 5.00 WB=1745 mm  WF=80   WR=120  "
"TIME, sec";"LATACC, g";"SIDSLP, deg";"SPEED, kph";"STEER, deg";                                                                                                                                                                                                                                                                                                                                                                    ;
4.420    ;0.897    ;-0.544   ;80.000   ;9.208     
4.430    ;0.899    ;-0.545   ;80.000   ;9.229     
4.440    ;0.902    ;-0.547   ;80.000   ;9.250     
4.450    ;0.904    ;-0.549   ;80.000   ;9.271     
4.460    ;0.906    ;-0.551   ;80.000   ;9.292     
4.470    ;0.909    ;-0.552   ;80.000   ;9.312     
4.480    ;0.911    ;-0.554   ;80.000   ;9.333     
4.490    ;0.914    ;-0.556   ;80.000   ;9.354     
4.500    ;0.916    ;-0.557   ;80.000   ;9.375     
4.510    ;0.919    ;-0.559   ;80.000   ;9.396     
4.520    ;0.921    ;-0.561   ;80.000   ;9.417     
4.530    ;0.923    ;-0.563   ;80.000   ;9.437     
4.540    ;0.926    ;-0.564   ;80.000   ;9.458     
4.550    ;0.928    ;-0.566   ;80.000   ;9.479     
4.560    ;0.931    ;-0.568   ;80.000   ;9.500     
4.570    ;0.933    ;-0.570   ;80.000   ;9.521     
4.580    ;0.936    ;-0.571   ;80.000   ;9.542     
4.590    ;0.938    ;-0.573   ;80.000   ;9.562     
4.600    ;0.940    ;-0.575   ;80.000   ;9.583     
4.610    ;0.943    ;-0.577   ;80.000   ;9.604     
4.620    ;0.945    ;-0.578   ;80.000   ;9.625     
4.630    ;0.948    ;-0.580   ;80.000   ;9.646     
4.640    ;0.950    ;-0.582   ;80.000   ;9.667     
4.650    ;0.953    ;-0.584   ;80.000   ;9.688     
4.660    ;0.955    ;-0.586   ;80.000   ;9.708     
4.670    ;0.958    ;-0.587   ;80.000   ;9.729     
4.680    ;0.960    ;-0.589   ;80.000   ;9.750     
4.690    ;0.963    ;-0.591   ;80.000   ;9.771     
4.700    ;0.965    ;-0.593   ;80.000   ;9.792     
4.710    ;0.967    ;-0.595   ;80.000   ;9.813     
4.720    ;0.970    ;-0.596   ;80.000   ;9.833     
4.730    ;0.972    ;-0.598   ;80.000   ;9.854     
4.740    ;0.975    ;-0.600   ;80.000   ;9.875     
4.750    ;0.977    ;-0.602   ;80.000   ;9.896     
4.760    ;0.980    ;-0.604   ;80.000   ;9.917     
4.770    ;0.982    ;-0.605   ;80.000   ;9.938     
4.780    ;0.985    ;-0.607   ;80.000   ;9.958     
4.790    ;0.987    ;-0.609   ;80.000   ;9.979     
4.800    ;0.990    ;-0.611   ;80.000   ;10.000    
4.810    ;0.992    ;-0.613   ;80.000   ;10.021    
4.820    ;0.995    ;-0.614   ;80.000   ;10.042    
4.830    ;0.997    ;-0.616   ;80.000   ;10.062    
4.840    ;0.999    ;-0.618   ;80.000   ;10.083    
4.850    ;1.002    ;-0.620   ;80.000   ;10.104    
4.860    ;1.004    ;-0.622   ;80.000   ;10.125    
4.870    ;1.007    ;-0.624   ;80.000   ;10.146    
4.880    ;1.009    ;-0.626   ;80.000   ;10.167    
4.890    ;1.012    ;-0.627   ;80.000   ;10.187    
4.900    ;1.014    ;-0.629   ;80.000   ;10.208    
4.910    ;1.017    ;-0.631   ;80.000   ;10.229    
4.920    ;1.019    ;-0.633   ;80.000   ;10.250    
4.930    ;1.022    ;-0.635   ;80.000   ;10.271    
4.940    ;1.024    ;-0.637   ;80.000   ;10.292    
4.950    ;1.027    ;-0.639   ;80.000   ;10.312    
4.960    ;1.029    ;-0.640   ;80.000   ;10.333    
4.970    ;1.032    ;-0.642   ;80.000   ;10.354    
4.980    ;1.034    ;-0.644   ;80.000   ;10.375    
4.990    ;1.037    ;-0.646   ;80.000   ;10.396    
5.000    ;1.039    ;-0.648   ;80.000   ;10.417    
5.010    ;1.042    ;-0.650   ;80.000   ;10.437    
5.020    ;1.044    ;-0.652   ;80.000   ;10.458    
5.030    ;1.047    ;-0.654   ;80.000   ;10.479    
5.040    ;1.049    ;-0.656   ;80.000   ;10.500    
5.050    ;1.052    ;-0.658   ;80.000   ;10.521    
5.060    ;1.054    ;-0.659   ;80.000   ;10.542    
5.070    ;1.057    ;-0.661   ;80.000   ;10.562    
5.080    ;1.059    ;-0.663   ;80.000   ;10.583    
5.090    ;1.062    ;-0.665   ;80.000   ;10.604    
5.100    ;1.064    ;-0.667   ;80.000   ;10.625    
5.110    ;1.067    ;-0.669   ;80.000   ;10.646    
5.120    ;1.069    ;-0.671   ;80.000   ;10.667    
5.130    ;1.072    ;-0.673   ;80.000   ;10.688    
5.140    ;1.074    ;-0.675   ;80.000   ;10.708    
5.150    ;1.077    ;-0.677   ;80.000   ;10.729    
5.160    ;1.079    ;-0.679   ;80.000   ;10.750    
5.170    ;1.082    ;-0.681   ;80.000   ;10.771    
5.180    ;1.084    ;-0.683   ;80.000   ;10.792    
5.190    ;1.087    ;-0.685   ;80.000   ;10.813    
5.200    ;1.089    ;-0.687   ;80.000   ;10.833    
5.210    ;1.092    ;-0.689   ;80.000   ;10.854    
5.220    ;1.094    ;-0.691   ;80.000   ;10.875    
5.230    ;1.097    ;-0.693   ;80.000   ;10.896    
5.240    ;1.100    ;-0.695   ;80.000   ;10.917    
5.250    ;1.102    ;-0.696   ;80.000   ;10.938    
5.260    ;1.105    ;-0.698   ;80.000   ;10.958    
5.270    ;1.107    ;-0.700   ;80.000   ;10.979    
5.280    ;1.110    ;-0.702   ;80.000   ;11.000    
5.290    ;1.112    ;-0.704   ;80.000   ;11.021    
5.300    ;1.115    ;-0.706   ;80.000   ;11.042    
5.310    ;1.117    ;-0.708   ;80.000   ;11.062    
5.320    ;1.120    ;-0.710   ;80.000   ;11.083    
5.330    ;1.122    ;-0.712   ;80.000   ;11.104    
5.340    ;1.125    ;-0.715   ;80.000   ;11.125    
5.350    ;1.127    ;-0.717   ;80.000   ;11.146    
5.360    ;1.130    ;-0.719   ;80.000   ;11.167    
5.370    ;1.132    ;-0.721   ;80.000   ;11.187    
5.380    ;1.135    ;-0.723   ;80.000   ;11.208    
5.390    ;1.138    ;-0.725   ;80.000   ;11.229    
5.400    ;1.140    ;-0.727   ;80.000   ;11.250    
5.410    ;1.143    ;-0.729   ;80.000   ;11.271    
5.420    ;1.145    ;-0.731   ;80.000   ;11.292    
5.430    ;1.148    ;-0.733   ;80.000   ;11.312    
5.440    ;1.150    ;-0.735   ;80.000   ;11.333    
5.450    ;1.153    ;-0.737   ;80.000   ;11.354    
5.460    ;1.155    ;-0.739   ;80.000   ;11.375    
5.470    ;1.158    ;-0.741   ;80.000   ;11.396    
5.480    ;1.161    ;-0.743   ;80.000   ;11.417    
5.490    ;1.163    ;-0.745   ;80.000   ;11.437    
5.500    ;1.166    ;-0.747   ;80.000   ;11.458    
5.510    ;1.168    ;-0.749   ;80.000   ;11.479    
5.520    ;1.171    ;-0.752   ;80.000   ;11.500    
5.530    ;1.173    ;-0.754   ;80.000   ;11.521    
5.540    ;1.176    ;-0.756   ;80.000   ;11.542    
5.550    ;1.178    ;-0.758   ;80.000   ;11.562    
5.560    ;1.181    ;-0.760   ;80.000   ;11.583    
5.570    ;1.184    ;-0.762   ;80.000   ;11.604    
5.580    ;1.186    ;-0.764   ;80.000   ;11.625    
5.590    ;1.189    ;-0.766   ;80.000   ;11.646    
5.600    ;1.191    ;-0.768   ;80.000   ;11.667    
5.610    ;1.194    ;-0.770   ;80.000   ;11.687    
5.620    ;1.196    ;-0.773   ;80.000   ;11.708    
5.630    ;1.199    ;-0.775   ;80.000   ;11.729    
5.640    ;1.202    ;-0.777   ;80.000   ;11.750    
5.650    ;1.204    ;-0.779   ;80.000   ;11.771    
5.660    ;1.207    ;-0.781   ;80.000   ;11.792    
5.670    ;1.209    ;-0.783   ;80.000   ;11.813    
5.680    ;1.212    ;-0.785   ;80.000   ;11.833    
5.690    ;1.214    ;-0.788   ;80.000   ;11.854    
5.700    ;1.217    ;-0.790   ;80.000   ;11.875    
5.710    ;1.220    ;-0.792   ;80.000   ;11.896    
5.720    ;1.222    ;-0.794   ;80.000   ;11.917    
5.730    ;1.225    ;-0.796   ;80.000   ;11.938    
5.740    ;1.227    ;-0.799   ;80.000   ;11.958    
5.750    ;1.230    ;-0.801   ;80.000   ;11.979    
5.760    ;1.233    ;-0.803   ;80.000   ;12.000    
5.770    ;1.235    ;-0.805   ;80.000   ;12.021    
5.780    ;1.238    ;-0.807   ;80.000   ;12.042    
5.790    ;1.240    ;-0.810   ;80.000   ;12.062    
5.800    ;1.243    ;-0.812   ;80.000   ;12.083    
5.810    ;1.245    ;-0.814   ;80.000   ;12.104    
5.820    ;1.248    ;-0.816   ;80.000   ;12.125    
5.830    ;1.251    ;-0.818   ;80.000   ;12.146    
5.840    ;1.253    ;-0.821   ;80.000   ;12.167    
5.850    ;1.256    ;-0.823   ;80.000   ;12.187    
5.860    ;1.258    ;-0.825   ;80.000   ;12.208    
5.870    ;1.261    ;-0.827   ;80.000   ;12.229    
5.880    ;1.264    ;-0.830   ;80.000   ;12.250    
5.890    ;1.266    ;-0.832   ;80.000   ;12.271    
5.900    ;1.269    ;-0.834   ;80.000   ;12.292    
5.910    ;1.271    ;-0.836   ;80.000   ;12.312    
5.920    ;1.274    ;-0.839   ;80.000   ;12.333    
5.930    ;1.277    ;-0.841   ;80.000   ;12.354    
5.940    ;1.279    ;-0.843   ;80.000   ;12.375    
5.950    ;1.282    ;-0.845   ;80.000   ;12.396    
5.960    ;1.284    ;-0.848   ;80.000   ;12.417    
5.970    ;1.287    ;-0.850   ;80.000   ;12.437    
5.980    ;1.290    ;-0.852   ;80.000   ;12.458    
5.990    ;1.292    ;-0.855   ;80.000   ;12.479    
6.000    ;1.295    ;-0.857   ;80.000   ;12.500    
6.010    ;1.297    ;-0.859   ;80.000   ;12.521    
6.020    ;1.300    ;-0.861   ;80.000   ;12.542    
6.030    ;1.303    ;-0.864   ;80.000   ;12.562    
6.040    ;1.305    ;-0.866   ;80.000   ;12.583    
6.050    ;1.308    ;-0.868   ;80.000   ;12.604    
6.060    ;1.311    ;-0.871   ;80.000   ;12.625    
6.070    ;1.313    ;-0.873   ;80.000   ;12.646    
6.080    ;1.316    ;-0.875   ;80.000   ;12.667    
6.090    ;1.318    ;-0.878   ;80.000   ;12.687    
6.100    ;1.321    ;-0.880   ;80.000   ;12.708    
6.110    ;1.324    ;-0.883   ;80.000   ;12.729    
6.120    ;1.326    ;-0.885   ;80.000   ;12.750    
6.130    ;1.329    ;-0.887   ;80.000   ;12.771    
6.140    ;1.331    ;-0.890   ;80.000   ;12.792    
6.150    ;1.334    ;-0.892   ;80.000   ;12.813    
6.160    ;1.337    ;-0.894   ;80.000   ;12.833    
6.170    ;1.339    ;-0.897   ;80.000   ;12.854    
6.180    ;1.342    ;-0.899   ;80.000   ;12.875    
6.190    ;1.345    ;-0.902   ;80.000   ;12.896    
6.200    ;1.347    ;-0.904   ;80.000   ;12.917    
6.210    ;1.350    ;-0.906   ;80.000   ;12.938    
6.220    ;1.352    ;-0.909   ;80.000   ;12.958    
6.230    ;1.355    ;-0.911   ;80.000   ;12.979    
6.240    ;1.358    ;-0.914   ;80.000   ;13.000    
6.250    ;1.360    ;-0.916   ;80.000   ;13.021    
6.260    ;1.363    ;-0.918   ;80.000   ;13.042    
6.270    ;1.366    ;-0.921   ;80.000   ;13.062    
6.280    ;1.368    ;-0.923   ;80.000   ;13.083    
6.290    ;1.371    ;-0.926   ;80.000   ;13.104    
6.300    ;1.374    ;-0.928   ;80.000   ;13.125    
6.310    ;1.376    ;-0.931   ;80.000   ;13.146    
6.320    ;1.379    ;-0.933   ;80.000   ;13.167    
6.330    ;1.381    ;-0.936   ;80.000   ;13.187    
6.340    ;1.384    ;-0.938   ;80.000   ;13.208    
6.350    ;1.387    ;-0.941   ;80.000   ;13.229    
6.360    ;1.389    ;-0.943   ;80.000   ;13.250    
6.370    ;1.392    ;-0.946   ;80.000   ;13.271    
6.380    ;1.395    ;-0.948   ;80.000   ;13.292    
6.390    ;1.397    ;-0.951   ;80.000   ;13.312    
6.400    ;1.400    ;-0.953   ;80.000   ;13.333    
6.410    ;1.403    ;-0.956   ;80.000   ;13.354    
6.420    ;1.405    ;-0.958   ;80.000   ;13.375    
6.430    ;1.408    ;-0.961   ;80.000   ;13.396    
6.440    ;1.410    ;-0.963   ;80.000   ;13.417    
6.450    ;1.413    ;-0.966   ;80.000   ;13.437    
6.460    ;1.416    ;-0.968   ;80.000   ;13.458    
6.470    ;1.418    ;-0.971   ;80.000   ;13.479    
6.480    ;1.421    ;-0.973   ;80.000   ;13.500    
6.490    ;1.424    ;-0.976   ;80.000   ;13.521    
6.500    ;1.426    ;-0.978   ;80.000   ;13.542    
6.510    ;1.429    ;-0.981   ;80.000   ;13.562    
6.520    ;1.432    ;-0.984   ;80.000   ;13.583    
6.530    ;1.434    ;-0.986   ;80.000   ;13.604    
6.540    ;1.437    ;-0.989   ;80.000   ;13.625    
6.550    ;1.440    ;-0.991   ;80.000   ;13.646    
6.560    ;1.442    ;-0.994   ;80.000   ;13.667    
6.570    ;1.445    ;-0.997   ;80.000   ;13.687    
6.580    ;1.448    ;-0.999   ;80.000   ;13.708    
6.590    ;1.450    ;-1.002   ;80.000   ;13.729    
6.600    ;1.453    ;-1.004   ;80.000   ;13.750    
6.610    ;1.455    ;-1.007   ;80.000   ;13.771    
6.620    ;1.458    ;-1.010   ;80.000   ;13.792    
6.630    ;1.461    ;-1.012   ;80.000   ;13.812    
6.640    ;1.463    ;-1.015   ;80.000   ;13.833    
6.650    ;1.466    ;-1.018   ;80.000   ;13.854    
6.660    ;1.469    ;-1.020   ;80.000   ;13.875    
6.670    ;1.471    ;-1.023   ;80.000   ;13.896    
6.680    ;1.474    ;-1.026   ;80.000   ;13.917    
6.690    ;1.477    ;-1.028   ;80.000   ;13.938    
6.700    ;1.479    ;-1.031   ;80.000   ;13.958    
6.710    ;1.482    ;-1.034   ;80.000   ;13.979    
6.720    ;1.485    ;-1.036   ;80.000   ;14.000    
6.730    ;1.487    ;-1.039   ;80.000   ;14.021    
6.740    ;1.490    ;-1.042   ;80.000   ;14.042    
6.750    ;1.493    ;-1.044   ;80.000   ;14.062    
6.760    ;1.495    ;-1.047   ;80.000   ;14.083    
6.770    ;1.498    ;-1.050   ;80.000   ;14.104    
6.780    ;1.501    ;-1.053   ;80.000   ;14.125    
6.790    ;1.503    ;-1.055   ;80.000   ;14.146    
6.800    ;1.506    ;-1.058   ;80.000   ;14.167    
6.810    ;1.509    ;-1.061   ;80.000   ;14.187    
6.820    ;1.511    ;-1.063   ;80.000   ;14.208    
6.830    ;1.514    ;-1.066   ;80.000   ;14.229    
6.840    ;1.517    ;-1.069   ;80.000   ;14.250    
6.850    ;1.519    ;-1.072   ;80.000   ;14.271    
6.860    ;1.522    ;-1.075   ;80.000   ;14.292    
6.870    ;1.525    ;-1.077   ;80.000   ;14.312    
6.880    ;1.527    ;-1.080   ;80.000   ;14.333    
6.890    ;1.530    ;-1.083   ;80.000   ;14.354    
6.900    ;1.533    ;-1.086   ;80.000   ;14.375    
6.910    ;1.535    ;-1.089   ;80.000   ;14.396    
6.920    ;1.538    ;-1.091   ;80.000   ;14.417    
6.930    ;1.541    ;-1.094   ;80.000   ;14.437    
6.940    ;1.543    ;-1.097   ;80.000   ;14.458    
6.950    ;1.546    ;-1.100   ;80.000   ;14.479    
6.960    ;1.549    ;-1.103   ;80.000   ;14.500    
6.970    ;1.551    ;-1.106   ;80.000   ;14.521    
6.980    ;1.554    ;-1.108   ;80.000   ;14.542    
6.990    ;1.557    ;-1.111   ;80.000   ;14.562    
7.000    ;1.559    ;-1.114   ;80.000   ;14.583    
7.010    ;1.562    ;-1.117   ;80.000   ;14.604    
7.020    ;1.565    ;-1.120   ;80.000   ;14.625    
7.030    ;1.567    ;-1.123   ;80.000   ;14.646    
7.040    ;1.570    ;-1.126   ;80.000   ;14.667    
7.050    ;1.573    ;-1.129   ;80.000   ;14.687    
7.060    ;1.575    ;-1.131   ;80.000   ;14.708    
7.070    ;1.578    ;-1.134   ;80.000   ;14.729    
7.080    ;1.581    ;-1.137   ;80.000   ;14.750    
7.090    ;1.583    ;-1.140   ;80.000   ;14.771    
7.100    ;1.586    ;-1.143   ;80.000   ;14.792    
7.110    ;1.589    ;-1.146   ;80.000   ;14.812    
7.120    ;1.591    ;-1.149   ;80.000   ;14.833    
7.130    ;1.594    ;-1.152   ;80.000   ;14.854    
7.140    ;1.597    ;-1.155   ;80.000   ;14.875    
7.150    ;1.599    ;-1.158   ;80.000   ;14.896    
7.160    ;1.602    ;-1.161   ;80.000   ;14.917    
7.170    ;1.605    ;-1.164   ;80.000   ;14.938    
7.180    ;1.607    ;-1.167   ;80.000   ;14.958    
7.190    ;1.610    ;-1.170   ;80.000   ;14.979    
7.200    ;1.613    ;-1.173   ;80.000   ;15.000    
7.210    ;1.615    ;-1.176   ;80.000   ;15.021    
7.220    ;1.618    ;-1.179   ;80.000   ;15.042    
7.230    ;1.621    ;-1.182   ;80.000   ;15.062    
7.240    ;1.623    ;-1.185   ;80.000   ;15.083    
7.250    ;1.626    ;-1.188   ;80.000   ;15.104    
7.260    ;1.629    ;-1.191   ;80.000   ;15.125    
7.270    ;1.631    ;-1.194   ;80.000   ;15.146    
7.280    ;1.634    ;-1.197   ;80.000   ;15.167    
7.290    ;1.637    ;-1.200   ;80.000   ;15.187    
7.300    ;1.640    ;-1.203   ;80.000   ;15.208    
7.310    ;1.642    ;-1.206   ;80.000   ;15.229    
7.320    ;1.645    ;-1.209   ;80.000   ;15.250    
7.330    ;1.648    ;-1.213   ;80.000   ;15.271    
7.340    ;1.650    ;-1.216   ;80.000   ;15.292    
7.350    ;1.653    ;-1.219   ;80.000   ;15.312    
7.360    ;1.656    ;-1.222   ;80.000   ;15.333    
7.370    ;1.658    ;-1.225   ;80.000   ;15.354    
7.380    ;1.661    ;-1.228   ;80.000   ;15.375    
7.390    ;1.664    ;-1.231   ;80.000   ;15.396    
7.400    ;1.666    ;-1.234   ;80.000   ;15.417    
7.410    ;1.669    ;-1.238   ;80.000   ;15.437    
7.420    ;1.672    ;-1.241   ;80.000   ;15.458    
7.430    ;1.674    ;-1.244   ;80.000   ;15.479    
7.440    ;1.677    ;-1.247   ;80.000   ;15.500    
7.450    ;1.680    ;-1.250   ;80.000   ;15.521    
7.460    ;1.682    ;-1.254   ;80.000   ;15.542    
7.470    ;1.685    ;-1.257   ;80.000   ;15.562    
7.480    ;1.688    ;-1.260   ;80.000   ;15.583    
7.490    ;1.690    ;-1.263   ;80.000   ;15.604    
7.500    ;1.693    ;-1.266   ;80.000   ;15.625    
7.510    ;1.696    ;-1.270   ;80.000   ;15.646    
7.520    ;1.698    ;-1.273   ;80.000   ;15.667    
7.530    ;1.701    ;-1.276   ;80.000   ;15.687    
7.540    ;1.704    ;-1.279   ;80.000   ;15.708    
7.550    ;1.706    ;-1.283   ;80.000   ;15.729    
7.560    ;1.709    ;-1.286   ;80.000   ;15.750    
7.570    ;1.712    ;-1.289   ;80.000   ;15.771    
7.580    ;1.714    ;-1.292   ;80.000   ;15.792    
7.590    ;1.717    ;-1.296   ;80.000   ;15.812    
7.600    ;1.720    ;-1.299   ;80.000   ;15.833    
7.610    ;1.722    ;-1.302   ;80.000   ;15.854    
7.620    ;1.725    ;-1.306   ;80.000   ;15.875    
7.630    ;1.728    ;-1.309   ;80.000   ;15.896    
7.640    ;1.730    ;-1.312   ;80.000   ;15.917    
7.650    ;1.733    ;-1.316   ;80.000   ;15.937    
7.660    ;1.736    ;-1.319   ;80.000   ;15.958    
7.670    ;1.738    ;-1.322   ;80.000   ;15.979    
7.680    ;1.741    ;-1.326   ;80.000   ;16.000    
7.690    ;1.744    ;-1.329   ;80.000   ;16.021    
7.700    ;1.746    ;-1.333   ;80.000   ;16.042    
7.710    ;1.749    ;-1.336   ;80.000   ;16.063    
7.720    ;1.752    ;-1.339   ;80.000   ;16.083    
7.730    ;1.754    ;-1.343   ;80.000   ;16.104    
7.740    ;1.757    ;-1.346   ;80.000   ;16.125    
7.750    ;1.760    ;-1.350   ;80.000   ;16.146    
7.760    ;1.762    ;-1.353   ;80.000   ;16.167    
7.770    ;1.765    ;-1.357   ;80.000   ;16.188    
7.780    ;1.768    ;-1.360   ;80.000   ;16.208    
7.790    ;1.770    ;-1.363   ;80.000   ;16.229    
7.800    ;1.773    ;-1.367   ;80.000   ;16.250    
7.810    ;1.776    ;-1.370   ;80.000   ;16.271    
7.820    ;1.778    ;-1.374   ;80.000   ;16.292    
7.830    ;1.781    ;-1.377   ;80.000   ;16.313    
7.840    ;1.784    ;-1.381   ;80.000   ;16.333    
7.850    ;1.786    ;-1.384   ;80.000   ;16.354    
7.860    ;1.789    ;-1.388   ;80.000   ;16.375    
7.870    ;1.792    ;-1.392   ;80.000   ;16.396    
7.880    ;1.794    ;-1.395   ;80.000   ;16.417    
7.890    ;1.797    ;-1.399   ;80.000   ;16.438    
7.900    ;1.800    ;-1.402   ;80.000   ;16.458    
7.910    ;1.802    ;-1.406   ;80.000   ;16.479    
7.920    ;1.805    ;-1.409   ;80.000   ;16.500    
7.930    ;1.808    ;-1.413   ;80.000   ;16.521    
7.940    ;1.810    ;-1.417   ;80.000   ;16.542    
7.950    ;1.813    ;-1.420   ;80.000   ;16.562    
7.960    ;1.816    ;-1.424   ;80.000   ;16.583    
7.970    ;1.818    ;-1.427   ;80.000   ;16.604    
7.980    ;1.821    ;-1.431   ;80.000   ;16.625    
7.990    ;1.824    ;-1.435   ;80.000   ;16.646    
8.000    ;1.826    ;-1.438   ;80.000   ;16.667    
8.010    ;1.829    ;-1.442   ;80.000   ;16.688    
8.020    ;1.832    ;-1.446   ;80.000   ;16.708    
8.030    ;1.834    ;-1.449   ;80.000   ;16.729    
8.040    ;1.837    ;-1.453   ;80.000   ;16.750    
8.050    ;1.840    ;-1.457   ;80.000   ;16.771    
8.060    ;1.842    ;-1.460   ;80.000   ;16.792    
8.070    ;1.845    ;-1.464   ;80.000   ;16.812    
8.080    ;1.848    ;-1.468   ;80.000   ;16.833    
8.090    ;1.850    ;-1.472   ;80.000   ;16.854    
8.100    ;1.853    ;-1.475   ;80.000   ;16.875    
8.110    ;1.856    ;-1.479   ;80.000   ;16.896    
8.120    ;1.858    ;-1.483   ;80.000   ;16.917    
8.130    ;1.861    ;-1.487   ;80.000   ;16.938    
8.140    ;1.864    ;-1.490   ;80.000   ;16.958    
8.150    ;1.866    ;-1.494   ;80.000   ;16.979    
8.160    ;1.869    ;-1.498   ;80.000   ;17.000    
8.170    ;1.871    ;-1.502   ;80.000   ;17.021    
8.180    ;1.874    ;-1.506   ;80.000   ;17.042    
8.190    ;1.877    ;-1.510   ;80.000   ;17.062    
8.200    ;1.879    ;-1.513   ;80.000   ;17.083    
8.210    ;1.882    ;-1.517   ;80.000   ;17.104    
8.220    ;1.885    ;-1.521   ;80.000   ;17.125    
8.230    ;1.887    ;-1.525   ;80.000   ;17.146    
8.240    ;1.890    ;-1.529   ;80.000   ;17.167    
8.250    ;1.893    ;-1.533   ;80.000   ;17.188    
8.260    ;1.895    ;-1.537   ;80.000   ;17.208    
8.270    ;1.898    ;-1.541   ;80.000   ;17.229    
8.280    ;1.901    ;-1.544   ;80.000   ;17.250    
8.290    ;1.903    ;-1.548   ;80.000   ;17.271    
8.300    ;1.906    ;-1.552   ;80.000   ;17.292    
8.310    ;1.908    ;-1.556   ;80.000   ;17.312    
8.320    ;1.911    ;-1.560   ;80.000   ;17.333    
8.330    ;1.914    ;-1.564   ;80.000   ;17.354    
8.340    ;1.916    ;-1.568   ;80.000   ;17.375    
8.350    ;1.919    ;-1.572   ;80.000   ;17.396    
8.360    ;1.922    ;-1.576   ;80.000   ;17.417    
8.370    ;1.924    ;-1.580   ;80.000   ;17.438    
8.380    ;1.927    ;-1.584   ;80.000   ;17.458    
8.390    ;1.929    ;-1.588   ;80.000   ;17.479    
8.400    ;1.932    ;-1.592   ;80.000   ;17.500    
8.410    ;1.935    ;-1.596   ;80.000   ;17.521    
8.420    ;1.937    ;-1.601   ;80.000   ;17.542    
8.430    ;1.940    ;-1.605   ;80.000   ;17.562    
8.440    ;1.943    ;-1.609   ;80.000   ;17.583    
8.450    ;1.945    ;-1.613   ;80.000   ;17.604    
8.460    ;1.948    ;-1.617   ;80.000   ;17.625    
8.470    ;1.950    ;-1.621   ;80.000   ;17.646    
8.480    ;1.953    ;-1.625   ;80.000   ;17.667    
8.490    ;1.956    ;-1.629   ;80.000   ;17.687    
8.500    ;1.958    ;-1.633   ;80.000   ;17.708    
8.510    ;1.961    ;-1.638   ;80.000   ;17.729    
8.520    ;1.964    ;-1.642   ;80.000   ;17.750    
8.530    ;1.966    ;-1.646   ;80.000   ;17.771    
8.540    ;1.969    ;-1.650   ;80.000   ;17.792    
8.550    ;1.971    ;-1.654   ;80.000   ;17.813    
8.560    ;1.974    ;-1.659   ;80.000   ;17.833    
8.570    ;1.977    ;-1.663   ;80.000   ;17.854    
8.580    ;1.979    ;-1.667   ;80.000   ;17.875    
8.590    ;1.982    ;-1.671   ;80.000   ;17.896    
8.600    ;1.984    ;-1.676   ;80.000   ;17.917    
8.610    ;1.987    ;-1.680   ;80.000   ;17.937    
8.620    ;1.990    ;-1.684   ;80.000   ;17.958    
8.630    ;1.992    ;-1.689   ;80.000   ;17.979    
8.640    ;1.995    ;-1.693   ;80.000   ;18.000    
8.650    ;1.997    ;-1.697   ;80.000   ;18.021    
8.660    ;2.000    ;-1.702   ;80.000   ;18.042    
8.670    ;2.003    ;-1.706   ;80.000   ;18.063    
8.680    ;2.005    ;-1.710   ;80.000   ;18.083    
8.690    ;2.008    ;-1.715   ;80.000   ;18.104    
8.700    ;2.010    ;-1.719   ;80.000   ;18.125    
8.710    ;2.013    ;-1.723   ;80.000   ;18.146    
8.720    ;2.016    ;-1.728   ;80.000   ;18.167    
8.730    ;2.018    ;-1.732   ;80.000   ;18.187    
8.740    ;2.021    ;-1.737   ;80.000   ;18.208    
8.750    ;2.023    ;-1.741   ;80.000   ;18.229    
8.760    ;2.026    ;-1.746   ;80.000   ;18.250    
8.770    ;2.029    ;-1.750   ;80.000   ;18.271    
8.780    ;2.031    ;-1.755   ;80.000   ;18.292    
8.790    ;2.034    ;-1.759   ;80.000   ;18.313    
8.800    ;2.036    ;-1.764   ;80.000   ;18.333    
8.810    ;2.039    ;-1.768   ;80.000   ;18.354    
8.820    ;2.041    ;-1.773   ;80.000   ;18.375    
8.830    ;2.044    ;-1.777   ;80.000   ;18.396    
8.840    ;2.047    ;-1.782   ;80.000   ;18.417    
8.850    ;2.049    ;-1.786   ;80.000   ;18.437    
8.860    ;2.052    ;-1.791   ;80.000   ;18.458    
8.870    ;2.054    ;-1.796   ;80.000   ;18.479    
8.880    ;2.057    ;-1.800   ;80.000   ;18.500    
8.890    ;2.059    ;-1.805   ;80.000   ;18.521    
8.900    ;2.062    ;-1.809   ;80.000   ;18.542    
8.910    ;2.065    ;-1.814   ;80.000   ;18.562    
8.920    ;2.067    ;-1.819   ;80.000   ;18.583    
8.930    ;2.070    ;-1.823   ;80.000   ;18.604    
8.940    ;2.072    ;-1.828   ;80.000   ;18.625    
8.950    ;2.075    ;-1.833   ;80.000   ;18.646    
8.960    ;2.077    ;-1.838   ;80.000   ;18.667    
8.970    ;2.080    ;-1.842   ;80.000   ;18.688    
8.980    ;2.082    ;-1.847   ;80.000   ;18.708    
8.990    ;2.085    ;-1.852   ;80.000   ;18.729    
9.000    ;2.088    ;-1.857   ;80.000   ;18.750    
9.010    ;2.090    ;-1.861   ;80.000   ;18.771    
9.020    ;2.093    ;-1.866   ;80.000   ;18.792    
9.030    ;2.095    ;-1.871   ;80.000   ;18.812    
